name;a;b;date
Pozuelo de la Orden;756;2566;2020-02-01
Santiuste de San Juan Bautista;7969;8529;2020-02-01
Armenteros;0;6107;2020-02-01
Sancti-Spíritus;0;15440;2020-02-01
Collazos de Boedo;3679;3679;2020-02-01
Villalcampo;272;7965;2020-02-01
Regueras de Arriba;4893;5025;2020-02-01
Navares de Enmedio;3013;3013;2020-02-01
Casarejos;1210;3370;2020-02-01
Piedralaves;9508;17185;2020-02-01
Vega de Valcarce;11041;11550;2020-02-01
Lubián;4072;9031;2020-02-01
Fompedraza;523;2364;2020-02-01
Masueco;0;4064;2020-02-01
Cilleruelo de San Mamés;245;1953;2020-02-01
Muñico;315;4514;2020-02-01
Castrillo de Onielo;2291;4531;2020-02-01
Medinilla;2483;2483;2020-02-01
Quintanilla del Monte;2501;2501;2020-02-01
Peñaranda de Duero;78;6068;2020-02-01
Villamor de los Escuderos;5770;7822;2020-02-01
Trabazos;4546;11511;2020-02-01
Sasamón;9358;21820;2020-02-01
Laguna de Negrillos;14431;16251;2020-02-01
Monteagudo de las Vicarías;2441;4790;2020-02-01
Truchas;13857;14961;2020-02-01
Valoria la Buena;1236;6281;2020-02-01
Navahondilla;13095;13822;2020-02-01
Guijo de Ávila;0;1976;2020-02-01
San Pedro de la Nave-Almendra;7724;8965;2020-02-01
Santibáñez de la Peña;13994;14462;2020-02-01
Villanueva de la Condesa;0;1080;2020-02-01
Santa Colomba de Somoza;14251;16003;2020-02-01
Villovieco;0;2576;2020-02-01
San Cristóbal de la Cuesta;0;9495;2020-02-01
Villamedianilla;932;1744;2020-02-01
Villasexmir;144;1567;2020-02-01
Toral de los Guzmanes;11685;11685;2020-02-01
Molinaseca;7218;11834;2020-02-01
Coca de Alba;0;2558;2020-02-01
Benafarces;402;2083;2020-02-01
Tobar;1058;1058;2020-02-01
Pobladura del Valle;0;4734;2020-02-01
Báscones de Ojeda;3013;3892;2020-02-01
San Esteban del Molar;2556;3674;2020-02-01
Valdelugueros;4941;4941;2020-02-01
Serrada;599;9794;2020-02-01
Narros de Matalayegua;0;3535;2020-02-01
Cerratón de Juarros;0;1313;2020-02-01
Vegaquemada;13110;13110;2020-02-01
Vega de Infanzones;0;12264;2020-02-01
Martín de Yeltes;0;8499;2020-02-01
Portillo de Soria;339;339;2020-02-01
Lantadilla;0;4908;2020-02-01
San Pedro de Ceque;207;7592;2020-02-01
Cabezabellosa de la Calzada;0;2120;2020-02-01
Encinas de Abajo;0;7711;2020-02-01
Villanueva de Carazo;769;1192;2020-02-01
Zarzuela del Pinar;2967;4906;2020-02-01
Membribe de la Sierra;0;2672;2020-02-01
Santa María del Campo;2102;11124;2020-02-01
Riofrío de Aliste;10777;14451;2020-02-01
Belmonte de Campos;809;2251;2020-02-01
Fuenteguinaldo;0;13087;2020-02-01
Cobreros;12393;15326;2020-02-01
Galinduste;0;6256;2020-02-01
San Cebrián de Campos;0;4900;2020-02-01
Santibáñez de Tera;0;8510;2020-02-01
Moronta;0;3459;2020-02-01
La Carrera;3928;4011;2020-02-01
Pino del Oro;0;3836;2020-02-01
Galindo y Perahuy;0;18593;2020-02-01
Briviesca;4302;29121;2020-02-01
Barruelo de Santullán;12100;26215;2020-02-01
Cespedosa de Tormes;0;7818;2020-02-01
Alcazarén;2003;10164;2020-02-01
Mombeltrán;5963;14348;2020-02-01
San Pedro de Rozados;0;4037;2020-02-01
Villaverde del Monte;3786;5481;2020-02-01
Wamba;199;2586;2020-02-01
San Miguel del Arroyo;1898;12564;2020-02-01
Quemada;169;5315;2020-02-01
Martiago;0;5007;2020-02-01
Montejo de Tiermes;6690;7620;2020-02-01
Viana de Duero;2143;2143;2020-02-01
Matanza;6002;6511;2020-02-01
Valdegeña;872;872;2020-02-01
Morón de Almazán;220;4363;2020-02-01
Castropodame;13864;22852;2020-02-01
Villanueva de las Manzanas;0;11861;2020-02-01
Cubillo del Campo;159;2186;2020-02-01
Villavendimio;3151;3151;2020-02-01
Mancera de Abajo;0;4295;2020-02-01
Cabezón de Pisuerga;6977;24394;2020-02-01
San Emiliano;19100;20440;2020-02-01
Santas Martas;60;21830;2020-02-01
Fuenterrebollo;1916;8270;2020-02-01
Fabero;22967;38006;2020-02-01
Barca;68;3185;2020-02-01
Navacepedilla de Corneja;0;2599;2020-02-01
Sepúlveda;5395;18851;2020-02-01
Morales de Campos;606;2371;2020-02-01
La Póveda de Soria;2775;2839;2020-02-01
Carbellino;415;7015;2020-02-01
Simancas;4564;40840;2020-02-01
Ciruelos de Cervera;325;3953;2020-02-01
Armuña;2786;6621;2020-02-01
Oncala;1995;1995;2020-02-01
Igüeña;24416;25932;2020-02-01
Barcial de la Loma;0;3301;2020-02-01
Osornillo;0;1615;2020-02-01
Santa María de Ordás;10041;10105;2020-02-01
Cobos de Cerrato;2106;2511;2020-02-01
Guisando;1925;4306;2020-02-01
Albillos;270;2828;2020-02-01
Villabáñez;969;10713;2020-02-01
Pelabravo;0;22715;2020-02-01
Olmedo;3087;20065;2020-02-01
Chozas de Abajo;793;39722;2020-02-01
Villanueva de Gumiel;109;3668;2020-02-01
Mengamuñoz;542;1957;2020-02-01
Fuentearmegil;2551;6834;2020-02-01
Navaluenga;18215;25123;2020-02-01
Mieza;0;4679;2020-02-01
Villaviudas;4504;4504;2020-02-01
Benuza;14380;14380;2020-02-01
Castellanos de Moriscos;0;15700;2020-02-01
Turégano;2311;12023;2020-02-01
Velilla;82;2201;2020-02-01
Valdunciel;0;2383;2020-02-01
Puentedura;283;3025;2020-02-01
La Orbada;0;4820;2020-02-01
Villafranca de la Sierra;405;2047;2020-02-01
Santa Colomba de las Monjas;232;4809;2020-02-01
Quintanilla de Urz;1299;3504;2020-02-01
El Arenal;5171;6155;2020-02-01
Pradoluengo;3828;11761;2020-02-01
Pereruela;2002;14949;2020-02-01
Maello;824;50941;2020-02-01
Hoyocasero;3884;6627;2020-02-01
San Martín de Valderaduey;1721;1860;2020-02-01
Bocos de Duero;369;663;2020-02-01
Villalube;0;5030;2020-02-01
Castroverde de Campos;2533;6832;2020-02-01
Cevico de la Torre;1260;4557;2020-02-01
Santa Marta del Cerro;0;1307;2020-02-01
El Campo de Peñaranda;0;4158;2020-02-01
Sanchón de la Ribera;0;2322;2020-02-01
Hoyos del Espino;6215;10868;2020-02-01
Valladolid;35682;434445;2020-02-01
Ciudad Rodrigo;0;64879;2020-02-01
Gallegos de Argañán;0;5604;2020-02-01
Beleña;0;2414;2020-02-01
Valderrueda;23770;23970;2020-02-01
Villazanzo de Valderaduey;9935;11022;2020-02-01
Fuentelisendo;3495;3495;2020-02-01
Hoyales de Roa;1227;3585;2020-02-01
Vinuesa;3523;10982;2020-02-01
Tordehumos;1923;5120;2020-02-01
Villaco;538;1687;2020-02-01
Altable;0;1188;2020-02-01
Miranda de Azán;0;8121;2020-02-01
Cereceda de la Sierra;0;1713;2020-02-01
La Losilla;104;711;2020-02-01
Bugedo;1988;4559;2020-02-01
Castroverde de Cerrato;904;2510;2020-02-01
Olmedillo de Roa;4639;4639;2020-02-01
Esguevillas de Esgueva;2184;5466;2020-02-01
Avellaneda;141;1369;2020-02-01
Sauquillo de Cabezas;20;3402;2020-02-01
Montemayor de Pililla;659;12382;2020-02-01
El Manzano;0;2625;2020-02-01
La Alberca;0;11386;2020-02-01
Cardeñosa de Volpejera;0;1842;2020-02-01
Grajera;126;5146;2020-02-01
Villamartín de Campos;113;4869;2020-02-01
Santa Cecilia;4050;4161;2020-02-01
Basconcillos del Tozo;10025;12398;2020-02-01
Villamuriel de Campos;0;2525;2020-02-01
Cilleruelo de Abajo;3962;3962;2020-02-01
Villaverde de Montejo;399;1535;2020-02-01
Granja de Moreruela;0;4829;2020-02-01
Castrillo Mota de Judíos;1273;2622;2020-02-01
Abia de las Torres;0;3397;2020-02-01
Perosillo;107;1024;2020-02-01
Arcediano;0;2442;2020-02-01
Gumiel de Mercado;4482;4591;2020-02-01
Urueñas;280;2091;2020-02-01
Buenavista;0;14673;2020-02-01
El Tejado;0;4063;2020-02-01
Villoria;0;14431;2020-02-01
El Tornadizo;0;2615;2020-02-01
Maire de Castroponce;2860;2860;2020-02-01
Huerta;0;4650;2020-02-01
Susinos del Páramo;1841;1841;2020-02-01
Villanueva del Rebollar;0;2349;2020-02-01
Villacastín;15144;19919;2020-02-01
Bercimuel;1011;2472;2020-02-01
Quintanilla del Olmo;1543;1543;2020-02-01
Melgar de Tera;7483;10682;2020-02-01
Villar del Campo;733;733;2020-02-01
Moral de Sayago;7237;7360;2020-02-01
Cisneros;0;7827;2020-02-01
Cuevas de San Clemente;356;2823;2020-02-01
Arquillinos;739;4874;2020-02-01
Santa María Ribarredonda;71;4102;2020-02-01
Galende;16961;19428;2020-02-01
Alija del Infantado;10023;11433;2020-02-01
Cevico Navero;1781;4430;2020-02-01
Navalilla;425;3342;2020-02-01
Villaquejida;6233;14991;2020-02-01
Mazuela;2897;2897;2020-02-01
Hurones;338;1731;2020-02-01
Pobladura de Valderaduey;1575;1575;2020-02-01
Cebrones del Río;8006;8516;2020-02-01
Garcillán;6618;6618;2020-02-01
Tubilla del Agua;4183;6537;2020-02-01
Pinilla Trasmonte;3499;3499;2020-02-01
Vega de Tirados;0;2847;2020-02-01
Villanueva de Gómez;148;3553;2020-02-01
El Maíllo;0;4368;2020-02-01
Blacos;1139;1326;2020-02-01
Puerto Castilla;4517;4517;2020-02-01
Mozárbez;303;6752;2020-02-01
La Pedraja de Portillo;2158;10819;2020-02-01
San Andrés del Rabanedo;1359;77371;2020-02-01
Tamarón;968;1560;2020-02-01
Monsagro;0;2270;2020-02-01
Arenillas;1560;1560;2020-02-01
Negrilla de Palencia;0;2626;2020-02-01
Sarracín;0;3012;2020-02-01
Peralejos de Abajo;0;5823;2020-02-01
Pinilla del Campo;988;988;2020-02-01
Valdeolmillos;0;2202;2020-02-01
San Pedro de Gaíllos;0;7015;2020-02-01
Mahamud;661;3699;2020-02-01
Renieblas;3631;3631;2020-02-01
Villarejo de Órbigo;28731;29252;2020-02-01
Quintanilla del Coco;503;1740;2020-02-01
Quintanaélez;1125;2083;2020-02-01
Santa Marina del Rey;15457;21728;2020-02-01
Navalmoral;5731;7532;2020-02-01
Cubo de la Solana;2862;6229;2020-02-01
Sepulcro-Hilario;0;4972;2020-02-01
Videmala;0;4404;2020-02-01
Cogeces de Íscar;495;2678;2020-02-01
Arrabalde;5795;5795;2020-02-01
Otero de Bodas;3998;3998;2020-02-01
Deza;4801;5547;2020-02-01
Rionegro del Puente;3360;9048;2020-02-01
Velliza;529;4481;2020-02-01
Puerto Seguro;0;2623;2020-02-01
Villangómez;119;6297;2020-02-01
Montejo;0;4804;2020-02-01
Torresandino;7877;7877;2020-02-01
El Barraco;11688;33286;2020-02-01
Ribas de Campos;0;2936;2020-02-01
Pedraza de Alba;0;5512;2020-02-01
Villalbarba;554;3623;2020-02-01
Torre de Peñafiel;388;2716;2020-02-01
Villatoro;1230;4321;2020-02-01
Carabias;2525;3310;2020-02-01
Puebla de Sanabria;10476;15826;2020-02-01
Calzada del Coto;2106;6242;2020-02-01
Villalba de la Loma;0;1981;2020-02-01
Laguna de Contreras;550;3285;2020-02-01
Robladillo;24;1152;2020-02-01
Villacid de Campos;0;2871;2020-02-01
Cimanes de la Vega;7941;7941;2020-02-01
Manzanal de Arriba;7084;10605;2020-02-01
Fresnedilla;2130;2130;2020-02-01
Villada;0;14836;2020-02-01
La Hoya;0;1041;2020-02-01
Carrascal de Barregas;0;18292;2020-02-01
Monleón;0;1886;2020-02-01
Torrecilla de la Torre;242;725;2020-02-01
Mazariegos;0;4104;2020-02-01
Santa Clara de Avedillo;2184;3539;2020-02-01
Castrotierra de Valmadrigal;0;3813;2020-02-01
Zamora;15336;129274;2020-02-01
Santa María del Arroyo;447;3509;2020-02-01
Macotera;0;14602;2020-02-01
Bretocino;3495;3495;2020-02-01
Solana de Rioalmar;0;7051;2020-02-01
Navaquesera;725;725;2020-02-01
Vegacervera;3700;5967;2020-02-01
Valle de Tobalina;2912;30307;2020-02-01
Navales;105;4754;2020-02-01
Sangarcía;6767;6909;2020-02-01
Linares de Riofrío;0;10926;2020-02-01
Fuentelmonge;1207;1207;2020-02-01
Perales;0;4064;2020-02-01
La Torre del Valle;3039;3039;2020-02-01
Villar de Fallaves;1725;1725;2020-02-01
Almazul;3107;3107;2020-02-01
Saelices el Chico;0;4118;2020-02-01
Pozoantiguo;4954;4954;2020-02-01
Espinosa de los Caballeros;0;2215;2020-02-01
Madridanos;0;5421;2020-02-01
Domingo García;39;1404;2020-02-01
Adrada de Pirón;1069;1069;2020-02-01
Villaverde de Medina;772;5614;2020-02-01
Cernadilla;0;7244;2020-02-01
Codorniz;5637;10777;2020-02-01
Tenebrón;0;2479;2020-02-01
Castilfrío de la Sierra;1231;1231;2020-02-01
Castillejo de Martín Viejo;0;4360;2020-02-01
El Pego;6752;6752;2020-02-01
San Miguel de la Ribera;300;7592;2020-02-01
Matapozuelos;3354;15637;2020-02-01
El Cabaco;0;2789;2020-02-01
Grandes y San Martín;0;3150;2020-02-01
Moradillo de Roa;248;3493;2020-02-01
Los Ausines;1381;4072;2020-02-01
Poveda;39;1643;2020-02-01
Encinillas;418;2574;2020-02-01
Quintana del Pidio;3108;3108;2020-02-01
Calzadilla de Tera;0;5388;2020-02-01
Torre de Esgueva;436;1762;2020-02-01
Santa Olalla de Bureba;539;1723;2020-02-01
Sardón de Duero;1901;7366;2020-02-01
Machacón;0;6836;2020-02-01
Quintana del Marco;6225;6282;2020-02-01
Higuera de las Dueñas;4847;4847;2020-02-01
Molinos de Duero;952;4268;2020-02-01
El Sahúgo;0;3969;2020-02-01
Gordaliza del Pino;0;4400;2020-02-01
La Serna;0;1667;2020-02-01
Monasterio de Rodilla;565;3227;2020-02-01
Ibeas de Juarros;3692;19002;2020-02-01
Peleagonzalo;376;5181;2020-02-01
Canalejas de Peñafiel;54;4880;2020-02-01
Cogeces del Monte;423;6334;2020-02-01
Monasterio de la Sierra;0;1060;2020-02-01
Villalonso;890;2290;2020-02-01
Peñausende;0;10516;2020-02-01
Rosinos de la Requejada;12009;12436;2020-02-01
Pueblica de Valverde;2268;5087;2020-02-01
Torlengua;1382;1382;2020-02-01
Villanueva del Conde;0;1705;2020-02-01
La Antigua;11034;12164;2020-02-01
Nepas;1362;1362;2020-02-01
Herradón de Pinares;11171;26448;2020-02-01
Navalonguilla;2301;3938;2020-02-01
Navalacruz;4591;4591;2020-02-01
Valdemierque;183;1911;2020-02-01
Arcones;0;5532;2020-02-01
Morales de Rey;2452;9486;2020-02-01
San Esteban del Valle;3392;3392;2020-02-01
Tariego de Cerrato;287;2872;2020-02-01
Villarmentero de Campos;0;1078;2020-02-01
Tabera de Abajo;0;825;2020-02-01
Morales de Toro;164;10666;2020-02-01
Talveila;0;3622;2020-02-01
Calvarrasa de Arriba;0;8466;2020-02-01
Hoyos del Collado;1064;1064;2020-02-01
Valderrodilla;1589;1589;2020-02-01
Orbaneja Riopico;669;3226;2020-02-01
Valde-Ucieza;0;5194;2020-02-01
Valtiendas;2473;2570;2020-02-01
Navas de Bureba;630;2106;2020-02-01
Boecillo;14404;69769;2020-02-01
Camponaraya;14746;37438;2020-02-01
Villares de Yeltes;0;2852;2020-02-01
Arevalillo;465;2411;2020-02-01
Poza de la Vega;1433;3940;2020-02-01
Tolocirio;1737;1737;2020-02-01
El Arco;0;892;2020-02-01
Bogajo;0;3904;2020-02-01
Bonilla de la Sierra;0;5480;2020-02-01
Villaturiel;578;29838;2020-02-01
Valle de Losa;10517;44570;2020-02-01
Tórtoles;0;3382;2020-02-01
Arcos de la Polvorosa;2835;2835;2020-02-01
Sigeres;0;2087;2020-02-01
Muñosancho;0;3586;2020-02-01
Villamayor de los Montes;1047;4981;2020-02-01
La Torre;2805;11679;2020-02-01
Urones de Castroponce;0;2882;2020-02-01
Frechilla;0;5728;2020-02-01
Pajares de los Oteros;0;10311;2020-02-01
Rabanales;6976;9984;2020-02-01
Herrín de Campos;0;2882;2020-02-01
La Pernía;12349;12674;2020-02-01
Sinlabajos;0;3157;2020-02-01
Barbolla;3343;3343;2020-02-01
Pineda de la Sierra;2373;2418;2020-02-01
Cubillos del Sil;28476;37550;2020-02-01
Poyales del Hoyo;5708;5822;2020-02-01
Triollo;827;1985;2020-02-01
Cazurra;0;1714;2020-02-01
Muñopepe;467;1246;2020-02-01
Alentisque;1243;1243;2020-02-01
Pradosegar;627;2481;2020-02-01
San Cristóbal de la Vega;2661;2661;2020-02-01
Lerma;13073;31769;2020-02-01
Corullón;21153;21153;2020-02-01
Cantagallo;0;3847;2020-02-01
Sahagún;11312;25042;2020-02-01
Puebla de Yeltes;0;3162;2020-02-01
Villardefrades;861;3413;2020-02-01
Santa Cruz de la Salceda;1166;3049;2020-02-01
Páramo de Boedo;3644;3644;2020-02-01
Moncalvillo;3046;3046;2020-02-01
Lomas;0;1695;2020-02-01
Arcos de Jalón;20031;29342;2020-02-01
Santa María de Huerta;469;5072;2020-02-01
Escalona del Prado;121;6112;2020-02-01
Fresno de Río Tirón;0;2340;2020-02-01
Saelices de Mayorga;0;3405;2020-02-01
Pizarral;0;1920;2020-02-01
Velascálvaro;55;3035;2020-02-01
Aldealengua de Santa María;2525;2525;2020-02-01
La Hiniesta;0;3266;2020-02-01
Crespos;0;10560;2020-02-01
Valle de Tabladillo;269;2010;2020-02-01
Escobosa de Almazán;691;691;2020-02-01
Destriana;5421;8868;2020-02-01
Villoldo;0;7474;2020-02-01
Campillo de Aranda;380;2376;2020-02-01
Villanueva de Argaño;743;2278;2020-02-01
Villalbilla de Gumiel;2569;2569;2020-02-01
Villasayas;1917;2619;2020-02-01
Puras;0;686;2020-02-01
Riofrío;858;5812;2020-02-01
Pozaldez;431;7342;2020-02-01
Guarrate;0;6091;2020-02-01
Cueva de Ágreda;0;1046;2020-02-01
Herguijuela de la Sierra;0;2358;2020-02-01
Samboal;6729;11282;2020-02-01
La Fregeneda;0;5477;2020-02-01
Regumiel de la Sierra;4237;6082;2020-02-01
Vallelado;2850;7861;2020-02-01
Villardondiego;2383;2383;2020-02-01
Ávila;6982;219234;2020-02-01
Villatuelda;766;2333;2020-02-01
Juarros de Riomoros;847;847;2020-02-01
Brahojos de Medina;190;3283;2020-02-01
Granucillo;628;2903;2020-02-01
Ribota;846;1641;2020-02-01
Pineda Trasmonte;2403;2403;2020-02-01
Moralina;4530;5668;2020-02-01
Lagunilla;0;7819;2020-02-01
Pozuelo del Páramo;8338;9444;2020-02-01
Villalmanzo;1304;9483;2020-02-01
Anguix;2813;2813;2020-02-01
Aguas Cándidas;1722;2096;2020-02-01
Torreblacos;1508;1508;2020-02-01
Bolaños de Campos;0;4947;2020-02-01
Valdecarros;0;6191;2020-02-01
Valdelageve;0;1560;2020-02-01
Laguna Dalga;5128;7308;2020-02-01
Caracena;689;689;2020-02-01
Montenegro de Cameros;1006;1006;2020-02-01
San Esteban de los Patos;0;2036;2020-02-01
Abejar;3769;6728;2020-02-01
Almarza;1786;15180;2020-02-01
Salamanca;0;206987;2020-02-01
Aveinte;131;3331;2020-02-01
La Hija de Dios;480;4915;2020-02-01
Villamanín;11133;20591;2020-02-01
Campaspero;771;9234;2020-02-01
Canales;507;1627;2020-02-01
Nava de Francia;0;3507;2020-02-01
Chañe;7620;7620;2020-02-01
La Horcajada;0;10221;2020-02-01
Ciadoncha;2973;3239;2020-02-01
Pancorbo;566;9843;2020-02-01
Úrbel del Castillo;31;3299;2020-02-01
Cuenca de Campos;0;3537;2020-02-01
Villarmuerto;0;1877;2020-02-01
Torregamones;1264;6743;2020-02-01
Retortillo de Soria;3131;6293;2020-02-01
Vizmanos;697;697;2020-02-01
Padilla de Abajo;1351;2855;2020-02-01
Pozuelo de Tábara;3242;3242;2020-02-01
Calahorra de Boedo;2442;2442;2020-02-01
Membibre de la Hoz;435;1488;2020-02-01
Yecla de Yeltes;0;6012;2020-02-01
Barrios de Colina;378;787;2020-02-01
San Adrián del Valle;3093;3228;2020-02-01
Bobadilla del Campo;225;5154;2020-02-01
Santa Colomba de Curueño;15009;16084;2020-02-01
Reyero;2799;2799;2020-02-01
Villarrín de Campos;10080;10512;2020-02-01
Traspinedo;10209;24133;2020-02-01
Ledesma;0;17583;2020-02-01
Almaluez;4559;4559;2020-02-01
Suellacabras;2156;2379;2020-02-01
Muriel de la Fuente;25;1235;2020-02-01
Milles de la Polvorosa;5708;5708;2020-02-01
Becedas;4439;6177;2020-02-01
Monsalupe;0;2433;2020-02-01
Berrocal de Salvatierra;0;3251;2020-02-01
Muñana;0;12188;2020-02-01
Calzada de Valdunciel;0;7963;2020-02-01
Villamoratiel de las Matas;0;5113;2020-02-01
Hortigüela;43;3657;2020-02-01
Santoyo;0;6149;2020-02-01
Castromocho;0;3910;2020-02-01
Palacios del Arzobispo;0;3911;2020-02-01
Alpanseque;2261;2261;2020-02-01
Riaño;1901;7364;2020-02-01
Arabayona de Mógica;0;7129;2020-02-01
Quintanilla San García;1727;1727;2020-02-01
San Adrián de Juarros;289;2265;2020-02-01
Santa Marta de Tormes;0;52171;2020-02-01
Cardeñadijo;417;10599;2020-02-01
Piñel de Abajo;169;2054;2020-02-01
Oña;7900;14304;2020-02-01
Mamolar;580;1481;2020-02-01
Reznos;732;732;2020-02-01
El Oso;0;3788;2020-02-01
Pajarejos;222;1129;2020-02-01
La Parrilla;178;6700;2020-02-01
San Martín de Valvení;662;2553;2020-02-01
Boadilla del Camino;0;3101;2020-02-01
Nava del Barco;3180;3594;2020-02-01
Corbillos de los Oteros;0;5628;2020-02-01
Mecerreyes;424;3762;2020-02-01
Valdelacasa;0;3187;2020-02-01
Rublacedo de Abajo;1025;2456;2020-02-01
Mayalde;1418;2945;2020-02-01
Riaguas de San Bartolomé;2236;2236;2020-02-01
Cabrejas del Pinar;781;4937;2020-02-01
Mesegar de Corneja;0;3179;2020-02-01
Santa María del Berrocal;0;7662;2020-02-01
Malpartida;0;2661;2020-02-01
Alconada;0;3814;2020-02-01
Estepa de San Juan;453;453;2020-02-01
Fuentestrún;1929;1929;2020-02-01
Beratón;2299;2299;2020-02-01
Matilla de Arzón;2969;2969;2020-02-01
Valdearcos de la Vega;99;1013;2020-02-01
Fresno de Sayago;0;5434;2020-02-01
Cantaracillo;0;4002;2020-02-01
Revilla Vallejera;5655;6662;2020-02-01
Villar del Río;5082;5619;2020-02-01
Palacios de Riopisuerga;69;1620;2020-02-01
Molinillo;0;725;2020-02-01
San Martín de Rubiales;0;2850;2020-02-01
San Pedro del Valle;0;1703;2020-02-01
Rueda;3454;17133;2020-02-01
Cardeñuela Riopico;95;1599;2020-02-01
Frías;0;6866;2020-02-01
Bóveda del Río Almar;0;5847;2020-02-01
Fresno de Caracena;972;972;2020-02-01
Hinojosa del Campo;2399;2399;2020-02-01
Trévago;1961;1961;2020-02-01
La Bañeza;10712;39946;2020-02-01
Villaquilambre;418;90202;2020-02-01
Buenavista de Valdavia;6117;7800;2020-02-01
Fresnedoso;0;1127;2020-02-01
Sotillo de la Ribera;2183;7684;2020-02-01
Carpio;887;10362;2020-02-01
Valverdón;0;6064;2020-02-01
Carrascosa de Abajo;522;522;2020-02-01
Arroyo de la Encomienda;2695;67595;2020-02-01
Algodre;2160;2508;2020-02-01
Vega de Tera;8014;10541;2020-02-01
Pedrosa de la Vega;7271;7271;2020-02-01
Santa María del Páramo;3699;17636;2020-02-01
Sequeros;0;2414;2020-02-01
Vallejera de Riofrío;0;1163;2020-02-01
Crémenes;8926;10557;2020-02-01
Meneses de Campos;0;3595;2020-02-01
Castrejón de la Peña;9428;9428;2020-02-01
Carrión de los Condes;12;13620;2020-02-01
Robliza de Cojos;0;3919;2020-02-01
Villafuerte;415;2317;2020-02-01
Zotes del Páramo;6018;8490;2020-02-01
Zarapicos;0;1310;2020-02-01
Fuentelcésped;1602;3648;2020-02-01
La Vid de Bureba;237;1795;2020-02-01
Fuentesaúco;657;14978;2020-02-01
Casla;0;4426;2020-02-01
Terradillos;0;10771;2020-02-01
Alba de Yeltes;0;3291;2020-02-01
Aldealseñor;1394;1394;2020-02-01
Salvatierra de Tormes;0;3047;2020-02-01
Támara de Campos;0;3498;2020-02-01
Tamariz de Campos;77;4160;2020-02-01
Bohoyo;3923;3923;2020-02-01
Castrillo de la Valduerna;2416;2451;2020-02-01
Pinarnegrillo;795;3238;2020-02-01
Carrizo;3708;26076;2020-02-01
Magaz de Pisuerga;0;18361;2020-02-01
Navamorales;0;3037;2020-02-01
Hontalbilla;249;7338;2020-02-01
Gradefes;24463;24463;2020-02-01
Arraya de Oca;0;1480;2020-02-01
Merindad de Valdeporres;10973;19763;2020-02-01
Los Barrios de Bureba;3071;6913;2020-02-01
Canicosa de la Sierra;7596;7915;2020-02-01
Medinaceli;1615;15190;2020-02-01
Dehesa de Montejo;2326;4390;2020-02-01
Sordillos;564;1097;2020-02-01
Urueña;210;3162;2020-02-01
Hinojosa de Duero;0;8577;2020-02-01
Hontoria del Pinar;3426;11688;2020-02-01
Valderrábano;2445;3025;2020-02-01
Sanchidrián;577;15226;2020-02-01
Cantalapiedra;0;8667;2020-02-01
Alba de Cerrato;2294;2294;2020-02-01
Monterrubio;1475;1475;2020-02-01
Micereces de Tera;2361;9018;2020-02-01
Aspariegos;4906;4906;2020-02-01
Vecinos;0;4429;2020-02-01
Fuentesaúco de Fuentidueña;323;2240;2020-02-01
